date,open,high,low,close
2022-05-20,0.972950,0.976550,0.969350,0.975000
2022-05-23,0.975150,0.975550,0.962800,0.965800
2022-05-24,0.965900,0.967200,0.957350,0.960200
2022-05-25,0.960100,0.964500,0.959900,0.961500
2022-05-26,0.962000,0.963450,0.958150,0.959300
2022-05-27,0.959900,0.960400,0.954450,0.957000
2022-05-30,0.957000,0.960700,0.955350,0.957300
2022-05-31,0.957550,0.962150,0.956700,0.959200
2022-06-01,0.959450,0.965950,0.958850,0.962800
2022-06-02,0.963100,0.963750,0.957450,0.958100
2022-06-03,0.958300,0.964350,0.955650,0.962400
2022-06-06,0.962550,0.971550,0.960450,0.970400
2022-06-07,0.970850,0.978150,0.970500,0.973000
2022-06-08,0.973100,0.979100,0.972050,0.978000
2022-06-09,0.978350,0.982000,0.972350,0.980400
2022-06-10,0.980650,0.989950,0.976550,0.987100
2022-06-13,0.987200,0.999600,0.987200,0.997600
2022-06-14,0.997950,1.003950,0.987250,1.001500
2022-06-15,1.001500,1.005350,0.993050,0.994100
2022-06-16,0.994450,0.999050,0.963050,0.966600
2022-06-17,0.966450,0.973400,0.961900,0.969700
2022-06-20,0.971900,0.971900,0.962100,0.967300
2022-06-21,0.967650,0.968900,0.963150,0.966100
2022-06-22,0.966050,0.969100,0.958050,0.961400
2022-06-23,0.961650,0.968050,0.956700,0.961100
2022-06-24,0.961300,0.963450,0.952150,0.957950
2022-06-27,0.957200,0.962300,0.954200,0.955800
2022-06-28,0.955900,0.958900,0.953350,0.957100
2022-06-29,0.957800,0.957950,0.949450,0.955200
2022-06-30,0.955000,0.960750,0.952900,0.954900
2022-07-01,0.955300,0.964300,0.954150,0.959300
2022-07-04,0.961100,0.962100,0.957400,0.961100
2022-07-05,0.961150,0.970700,0.959200,0.968300
2022-07-06,0.968450,0.974500,0.967050,0.970600
2022-07-07,0.970850,0.975000,0.968150,0.973700
2022-07-08,0.973950,0.979950,0.972200,0.976200
2022-07-11,0.976200,0.984500,0.976000,0.982900
2022-07-12,0.982900,0.986100,0.980300,0.981600
2022-07-13,0.982300,0.983200,0.975650,0.978700
2022-07-14,0.978500,0.988800,0.978300,0.983800
2022-07-15,0.984200,0.984550,0.975900,0.976100
2022-07-18,0.977100,0.979300,0.973050,0.977700
2022-07-19,0.977450,0.978950,0.965350,0.968500
2022-07-20,0.968750,0.973800,0.967550,0.971300
2022-07-21,0.971500,0.974100,0.966350,0.966500
2022-07-22,0.966900,0.970750,0.959950,0.961500
2022-07-25,0.963000,0.966300,0.960850,0.964400
2022-07-26,0.964650,0.966950,0.961500,0.962600
2022-07-27,0.962650,0.966050,0.958350,0.959700
2022-07-28,0.959950,0.963450,0.954350,0.954800
2022-07-29,0.954950,0.959650,0.950100,0.951400
2022-08-01,0.952050,0.953850,0.948150,0.949500
