study,pair,date,side,outcome,tie,k
single stretch,GBPJPY,2023-06-07,top,continuation,False,3
single stretch,GBPJPY,2023-08-16,top,reversal,False,2
single stretch,GBPJPY,2023-08-21,top,reversal,False,2
single stretch,GBPJPY,2023-11-14,top,reversal,False,3
single stretch,GBPJPY,2024-02-22,top,reversal,False,5
single stretch,GBPJPY,2024-03-04,top,reversal,False,2
single stretch,GBPJPY,2024-03-20,top,reversal,False,1
single stretch,GBPJPY,2024-04-26,top,continuation,True,1
single stretch,GBPJPY,2024-05-20,top,continuation,False,5
single stretch,GBPJPY,2024-06-12,top,reversal,False,2
single stretch,GBPJPY,2024-06-21,top,continuation,False,5
single stretch,GBPJPY,2024-07-31,bottom,continuation,False,1
single stretch,GBPJPY,2024-09-11,bottom,reversal,False,5
single stretch,GBPJPY,2025-10-07,top,continuation,False,1
single stretch,GBPJPY,2025-11-26,top,reversal,False,3
single stretch,GBPJPY,2025-12-08,top,continuation,False,9
single stretch,GBPJPY,2026-01-22,top,reversal,False,1
single stretch,GBPJPY,2026-04-29,top,reversal,False,1
single stretch,GBPJPY,2026-07-15,top,reversal,False,2
single stretch,CADJPY,2021-02-15,top,continuation,False,4
single stretch,CADJPY,2021-02-24,top,reversal,False,2
single stretch,CADJPY,2021-03-01,top,continuation,False,3
single stretch,CADJPY,2021-03-24,top,continuation,False,2
single stretch,CADJPY,2021-04-29,top,continuation,False,5
single stretch,CADJPY,2021-05-27,top,reversal,False,11
single stretch,CADJPY,2021-07-19,bottom,reversal,False,2
single stretch,CADJPY,2021-08-19,bottom,continuation,False,1
single stretch,CADJPY,2021-10-11,top,continuation,False,3
single stretch,CADJPY,2022-03-16,top,continuation,False,2
single stretch,CADJPY,2022-04-27,top,continuation,False,1
single stretch,CADJPY,2022-06-02,top,continuation,False,2
single stretch,CADJPY,2022-06-21,top,reversal,False,2
single stretch,CADJPY,2022-09-06,top,continuation,False,1
single stretch,CADJPY,2022-12-01,bottom,continuation,False,6
single stretch,CADJPY,2022-12-13,bottom,continuation,False,5
single stretch,CADJPY,2022-12-29,bottom,continuation,False,1
single stretch,CADJPY,2023-01-13,bottom,reversal,False,3
single stretch,CADJPY,2023-05-26,top,reversal,False,3
single stretch,CADJPY,2023-06-02,top,reversal,False,1
single stretch,CADJPY,2023-06-06,top,continuation,False,5
single stretch,CADJPY,2023-09-20,top,reversal,False,1
single stretch,CADJPY,2023-09-25,top,reversal,False,5
single stretch,CADJPY,2023-12-07,bottom,reversal,False,1
single stretch,CADJPY,2024-04-25,top,continuation,False,1
single stretch,CADJPY,2024-06-21,top,continuation,False,5
single stretch,CADJPY,2024-07-24,bottom,continuation,False,1
single stretch,CADJPY,2024-09-06,bottom,continuation,False,3
single stretch,CADJPY,2024-09-12,bottom,continuation,False,2
single stretch,CADJPY,2025-02-26,bottom,reversal,False,3
single stretch,CADJPY,2025-03-04,bottom,reversal,False,1
single stretch,CADJPY,2025-03-10,bottom,reversal,False,2
single stretch,CADJPY,2025-07-15,top,reversal,False,1
single stretch,CADJPY,2025-10-08,top,reversal,False,2
single stretch,CADJPY,2025-11-18,top,continuation,False,2
single stretch,CADJPY,2025-12-08,top,continuation,False,1
single stretch,CADJPY,2025-12-19,top,reversal,False,11
single stretch,CADJPY,2026-01-13,top,reversal,False,1
single stretch,CADJPY,2026-01-22,top,reversal,False,1
single stretch,CADJPY,2026-03-11,top,reversal,False,2
single stretch,CADJPY,2026-07-31,bottom,continuation,False,1
single stretch,AUDJPY,2021-01-05,top,continuation,False,1
single stretch,AUDJPY,2021-02-12,top,continuation,False,1
single stretch,AUDJPY,2021-03-02,top,continuation,False,7
single stretch,AUDJPY,2021-07-08,bottom,reversal,False,1
single stretch,AUDJPY,2021-07-19,bottom,reversal,False,2
single stretch,AUDJPY,2021-08-17,bottom,continuation,False,2
single stretch,AUDJPY,2021-10-14,top,continuation,False,3
single stretch,AUDJPY,2021-12-03,bottom,reversal,False,1
single stretch,AUDJPY,2022-03-16,top,continuation,False,1
single stretch,AUDJPY,2022-06-07,top,reversal,False,3
single stretch,AUDJPY,2022-09-12,top,reversal,False,1
single stretch,AUDJPY,2022-12-20,bottom,reversal,False,2
single stretch,AUDJPY,2023-06-09,top,continuation,False,2
single stretch,AUDJPY,2023-06-27,top,reversal,False,1
single stretch,AUDJPY,2023-07-03,top,reversal,False,3
single stretch,AUDJPY,2023-11-15,top,reversal,False,1
single stretch,AUDJPY,2024-04-09,top,reversal,False,1
single stretch,AUDJPY,2024-04-25,top,continuation,False,1
single stretch,AUDJPY,2024-05-14,top,continuation,False,11
single stretch,AUDJPY,2024-05-31,top,reversal,False,2
single stretch,AUDJPY,2024-06-19,top,continuation,False,3
single stretch,AUDJPY,2024-07-24,bottom,continuation,False,1
single stretch,AUDJPY,2024-08-09,bottom,reversal,False,4
single stretch,AUDJPY,2024-09-06,bottom,reversal,False,8
single stretch,AUDJPY,2024-12-06,bottom,reversal,False,1
single stretch,AUDJPY,2025-02-28,bottom,continuation,False,2
single stretch,AUDJPY,2025-04-04,bottom,continuation,True,1
single stretch,AUDJPY,2025-07-11,top,reversal,False,4
single stretch,AUDJPY,2025-09-12,top,reversal,False,3
single stretch,AUDJPY,2025-10-06,top,continuation,False,2
single stretch,AUDJPY,2025-12-05,top,continuation,False,2
single stretch,AUDJPY,2025-12-19,top,continuation,False,5
single stretch,AUDJPY,2026-01-19,top,continuation,False,2
single stretch,AUDJPY,2026-01-28,top,continuation,True,1
single stretch,AUDJPY,2026-02-02,top,continuation,False,1
single stretch,AUDJPY,2026-02-25,top,reversal,False,3
single stretch,AUDJPY,2026-03-10,top,continuation,False,1
single stretch,AUDJPY,2026-03-17,top,reversal,False,2
single stretch,AUDJPY,2026-04-15,top,reversal,False,11
single stretch,NZDJPY,2021-01-05,top,continuation,False,1
single stretch,NZDJPY,2021-02-16,top,reversal,False,1
single stretch,NZDJPY,2021-02-19,top,continuation,False,3
single stretch,NZDJPY,2021-03-11,top,continuation,False,5
single stretch,NZDJPY,2021-10-15,top,continuation,False,2
single stretch,NZDJPY,2021-12-03,bottom,reversal,False,2
single stretch,NZDJPY,2022-01-28,bottom,reversal,False,1
single stretch,NZDJPY,2022-03-16,top,continuation,False,2
single stretch,NZDJPY,2022-09-26,bottom,reversal,False,3
single stretch,NZDJPY,2023-05-22,top,reversal,False,2
single stretch,NZDJPY,2023-06-15,top,continuation,False,1
single stretch,NZDJPY,2023-06-22,top,reversal,False,1
single stretch,NZDJPY,2023-07-03,top,reversal,False,5
single stretch,NZDJPY,2023-11-15,top,reversal,False,1
single stretch,NZDJPY,2024-02-19,top,continuation,False,2
single stretch,NZDJPY,2024-05-16,top,continuation,False,4
single stretch,NZDJPY,2024-06-05,top,continuation,False,1
single stretch,NZDJPY,2024-06-12,top,continuation,False,7
single stretch,NZDJPY,2024-07-23,bottom,continuation,False,1
single stretch,NZDJPY,2025-02-27,bottom,continuation,False,3
single stretch,NZDJPY,2025-04-04,bottom,continuation,True,1
single stretch,NZDJPY,2025-04-08,bottom,reversal,False,1
single stretch,NZDJPY,2025-12-09,top,reversal,False,4
single stretch,NZDJPY,2025-12-19,top,reversal,False,9
single stretch,NZDJPY,2026-01-20,top,continuation,False,2
single stretch,NZDJPY,2026-02-03,top,reversal,False,3
single rsi,EURUSD,2021-03-09,bottom,reversal,False,2
single rsi,EURUSD,2021-06-18,bottom,continuation,False,10
single rsi,EURUSD,2021-07-07,bottom,continuation,False,10
single rsi,EURUSD,2021-09-30,bottom,continuation,False,4
single rsi,EURUSD,2021-10-07,bottom,reversal,False,5
single rsi,EURUSD,2021-11-16,bottom,continuation,False,1
single rsi,EURUSD,2021-11-22,bottom,continuation,False,2
single rsi,EURUSD,2022-03-04,bottom,continuation,False,1
single rsi,EURUSD,2022-04-27,bottom,continuation,False,1
single rsi,EURUSD,2022-05-13,bottom,reversal,False,2
single rsi,EURUSD,2022-07-07,bottom,continuation,False,2
single rsi,EURUSD,2022-09-26,bottom,continuation,False,2
single rsi,EURUSD,2023-01-25,top,reversal,False,4
single rsi,EURUSD,2023-02-01,top,reversal,False,1
single rsi,EURUSD,2023-07-13,top,reversal,False,5
single rsi,EURUSD,2023-09-26,bottom,continuation,False,1
single rsi,EURUSD,2023-10-02,bottom,reversal,False,4
single rsi,EURUSD,2023-11-14,top,continuation,False,5
single rsi,EURUSD,2023-11-28,top,reversal,False,2
single rsi,EURUSD,2024-04-15,bottom,reversal,False,3
single rsi,EURUSD,2024-08-19,top,continuation,False,2
single rsi,EURUSD,2024-08-23,top,reversal,False,3
single rsi,EURUSD,2024-10-16,bottom,continuation,False,4
single rsi,EURUSD,2024-11-13,bottom,continuation,False,6
single rsi,EURUSD,2025-01-02,bottom,reversal,False,2
single rsi,EURUSD,2025-03-05,top,continuation,False,2
single rsi,EURUSD,2025-03-17,top,reversal,False,3
single rsi,EURUSD,2025-04-10,top,continuation,False,1
single rsi,EURUSD,2025-06-26,top,continuation,False,2
single rsi,EURUSD,2026-01-26,top,continuation,False,1
single rsi,EURUSD,2026-03-12,bottom,continuation,False,1
single rsi,EURUSD,2026-06-23,bottom,reversal,False,7
single rsi,EURUSD,2026-08-19,top,reversal,False,7
single rsi,GBPUSD,2021-02-22,top,continuation,False,2
single rsi,GBPUSD,2021-09-30,bottom,reversal,False,1
single rsi,GBPUSD,2022-01-13,top,reversal,False,3
single rsi,GBPUSD,2022-03-08,bottom,reversal,False,10
single rsi,GBPUSD,2022-04-25,bottom,continuation,False,1
single rsi,GBPUSD,2022-05-06,bottom,continuation,False,4
single rsi,GBPUSD,2022-06-15,bottom,reversal,False,1
single rsi,GBPUSD,2022-09-01,bottom,continuation,False,2
single rsi,GBPUSD,2022-09-22,bottom,continuation,False,1
single rsi,GBPUSD,2023-06-19,top,reversal,False,1
single rsi,GBPUSD,2023-07-12,top,continuation,False,1
single rsi,GBPUSD,2023-09-15,bottom,continuation,False,4
single rsi,GBPUSD,2023-11-29,top,reversal,False,4
single rsi,GBPUSD,2024-03-11,top,reversal,False,1
single rsi,GBPUSD,2024-04-23,bottom,reversal,False,1
single rsi,GBPUSD,2024-07-12,top,continuation,False,3
single rsi,GBPUSD,2024-08-22,top,continuation,False,1
single rsi,GBPUSD,2024-09-25,top,reversal,False,1
single rsi,GBPUSD,2024-11-18,bottom,continuation,False,4
single rsi,GBPUSD,2024-11-26,bottom,reversal,False,1
single rsi,GBPUSD,2025-01-13,bottom,reversal,False,6
single rsi,GBPUSD,2025-03-06,top,continuation,False,8
single rsi,GBPUSD,2025-03-19,top,reversal,False,2
single rsi,GBPUSD,2025-04-22,top,reversal,False,13
single rsi,GBPUSD,2025-10-30,bottom,continuation,False,3
single rsi,GBPUSD,2025-12-25,top,reversal,False,4
single rsi,GBPUSD,2026-01-26,top,continuation,False,1
single rsi,GBPUSD,2026-08-20,top,reversal,False,6
single rsi,USDJPY,2021-02-04,top,reversal,False,3
single rsi,USDJPY,2021-02-16,top,reversal,False,3
single rsi,USDJPY,2021-03-01,top,continuation,False,3
single rsi,USDJPY,2021-03-25,top,continuation,False,1
single rsi,USDJPY,2021-09-29,top,reversal,False,1
single rsi,USDJPY,2021-10-11,top,continuation,False,4
single rsi,USDJPY,2022-01-04,top,reversal,False,3
single rsi,USDJPY,2022-03-14,top,continuation,False,2
single rsi,USDJPY,2022-04-04,top,continuation,False,2
single rsi,USDJPY,2022-04-27,top,continuation,False,1
single rsi,USDJPY,2022-06-07,top,continuation,False,1
single rsi,USDJPY,2022-06-21,top,reversal,False,2
single rsi,USDJPY,2022-07-14,top,reversal,False,3
single rsi,USDJPY,2022-09-05,top,continuation,False,1
single rsi,USDJPY,2022-09-13,top,reversal,False,1
single rsi,USDJPY,2022-10-12,top,continuation,False,2
single rsi,USDJPY,2022-11-11,bottom,reversal,False,6
single rsi,USDJPY,2022-12-01,bottom,reversal,False,3
single rsi,USDJPY,2023-05-25,top,reversal,False,5
single rsi,USDJPY,2023-06-22,top,continuation,False,4
single rsi,USDJPY,2023-08-16,top,reversal,False,2
single rsi,USDJPY,2023-12-07,bottom,reversal,False,1
single rsi,USDJPY,2024-04-10,top,continuation,False,3
single rsi,USDJPY,2024-04-30,top,reversal,False,1
single rsi,USDJPY,2024-06-26,top,continuation,False,5
single rsi,USDJPY,2024-07-10,top,reversal,False,1
single rsi,USDJPY,2024-07-24,bottom,continuation,False,1
single rsi,USDJPY,2024-07-30,bottom,continuation,False,1
single rsi,USDJPY,2024-08-09,bottom,reversal,False,4
single rsi,USDJPY,2024-09-16,bottom,reversal,False,1
single rsi,USDJPY,2024-10-23,top,continuation,False,10
single rsi,USDJPY,2025-04-16,bottom,reversal,False,7
single rsi,USDJPY,2025-10-08,top,reversal,False,5
single rsi,USDJPY,2025-11-19,top,reversal,False,4
single rsi,USDJPY,2026-01-27,bottom,reversal,False,1
single rsi,USDJPY,2026-06-22,top,continuation,False,6
single rsi,USDJPY,2026-07-23,top,reversal,False,5
single rsi,USDJPY,2026-07-31,bottom,continuation,False,1
single rsi,USDCAD,2021-03-17,bottom,reversal,False,1
single rsi,USDCAD,2021-05-06,bottom,continuation,False,4
single rsi,USDCAD,2021-05-14,bottom,continuation,False,2
single rsi,USDCAD,2021-06-18,top,reversal,False,1
single rsi,USDCAD,2021-07-19,top,reversal,False,2
single rsi,USDCAD,2021-08-19,top,continuation,False,1
single rsi,USDCAD,2021-10-20,bottom,reversal,False,5
single rsi,USDCAD,2021-11-26,top,reversal,False,7
single rsi,USDCAD,2022-09-21,top,continuation,False,2
single rsi,USDCAD,2022-09-29,top,continuation,False,1
single rsi,USDCAD,2023-03-07,top,continuation,False,3
single rsi,USDCAD,2023-06-15,bottom,continuation,False,5
single rsi,USDCAD,2023-08-16,top,continuation,False,7
single rsi,USDCAD,2023-09-07,top,reversal,False,1
single rsi,USDCAD,2023-10-04,top,reversal,False,2
single rsi,USDCAD,2023-10-27,top,reversal,False,4
single rsi,USDCAD,2023-12-15,bottom,continuation,False,4
single rsi,USDCAD,2024-04-12,top,continuation,False,2
single rsi,USDCAD,2024-07-25,top,continuation,False,5
single rsi,USDCAD,2024-08-23,bottom,continuation,False,2
single rsi,USDCAD,2024-10-14,top,continuation,False,7
single rsi,USDCAD,2024-10-24,top,continuation,False,2
single rsi,USDCAD,2024-11-15,top,reversal,False,1
single rsi,USDCAD,2024-12-13,top,continuation,False,2
single rsi,USDCAD,2024-12-26,top,reversal,False,3
single rsi,USDCAD,2025-04-11,bottom,timeout,False,20
single rsi,USDCAD,2025-06-12,bottom,reversal,False,3
single rsi,USDCAD,2025-10-09,top,continuation,False,3
single rsi,USDCAD,2025-10-15,top,reversal,False,5
single rsi,USDCAD,2025-12-10,bottom,continuation,False,3
single rsi,USDCAD,2025-12-23,bottom,reversal,False,9
single rsi,USDCAD,2026-01-27,bottom,continuation,False,1
single rsi,USDCAD,2026-03-30,top,reversal,False,7
single rsi,USDCAD,2026-06-04,top,continuation,False,3
single rsi,USDCAD,2026-08-14,bottom,continuation,False,3
single rsi,NZDUSD,2021-01-06,top,reversal,False,1
single rsi,NZDUSD,2021-02-24,top,reversal,False,1
single rsi,NZDUSD,2021-06-18,bottom,reversal,False,2
single rsi,NZDUSD,2021-10-20,top,reversal,False,2
single rsi,NZDUSD,2021-11-26,bottom,continuation,False,5
single rsi,NZDUSD,2022-01-27,bottom,reversal,False,3
single rsi,NZDUSD,2022-04-26,bottom,continuation,False,2
single rsi,NZDUSD,2022-05-06,bottom,continuation,False,1
single rsi,NZDUSD,2022-06-14,bottom,reversal,False,1
single rsi,NZDUSD,2022-09-21,bottom,continuation,False,2
single rsi,NZDUSD,2022-09-30,bottom,reversal,False,1
single rsi,NZDUSD,2022-11-15,top,continuation,False,7
single rsi,NZDUSD,2022-12-01,top,continuation,False,8
single rsi,NZDUSD,2023-07-13,top,reversal,False,2
single rsi,NZDUSD,2023-08-15,bottom,continuation,False,15
single rsi,NZDUSD,2023-11-29,top,continuation,False,3
single rsi,NZDUSD,2023-12-19,top,continuation,False,5
single rsi,NZDUSD,2024-04-01,bottom,reversal,False,2
single rsi,NZDUSD,2024-07-24,bottom,continuation,False,1
single rsi,NZDUSD,2024-12-18,bottom,continuation,False,1
single rsi,NZDUSD,2024-12-24,bottom,reversal,False,10
single rsi,NZDUSD,2025-11-04,bottom,continuation,False,3
single rsi,NZDUSD,2026-01-22,top,continuation,False,2
single rsi,NZDUSD,2026-02-03,top,reversal,False,1
single rsi,NZDUSD,2026-06-24,bottom,reversal,False,11
single rsi,AUDUSD,2021-01-05,top,reversal,False,4
single rsi,AUDUSD,2021-02-22,top,continuation,False,3
single rsi,AUDUSD,2021-06-18,bottom,reversal,False,1
single rsi,AUDUSD,2021-07-20,bottom,reversal,False,2
single rsi,AUDUSD,2021-08-19,bottom,reversal,False,2
single rsi,AUDUSD,2021-10-20,top,reversal,False,9
single rsi,AUDUSD,2021-11-26,bottom,continuation,False,2
single rsi,AUDUSD,2022-04-28,bottom,reversal,False,1
single rsi,AUDUSD,2022-05-12,bottom,reversal,False,2
single rsi,AUDUSD,2022-09-26,bottom,continuation,False,2
single rsi,AUDUSD,2022-09-30,bottom,reversal,False,1
single rsi,AUDUSD,2022-10-10,bottom,continuation,False,3
single rsi,AUDUSD,2022-10-14,bottom,reversal,False,1
single rsi,AUDUSD,2023-03-07,bottom,reversal,False,4
single rsi,AUDUSD,2023-06-15,top,reversal,False,3
single rsi,AUDUSD,2023-08-16,bottom,reversal,False,10
single rsi,AUDUSD,2023-12-21,top,continuation,False,5
single rsi,AUDUSD,2024-02-05,bottom,reversal,False,5
single rsi,AUDUSD,2024-07-12,top,reversal,False,2
single rsi,AUDUSD,2024-07-25,bottom,continuation,False,4
single rsi,AUDUSD,2024-08-01,bottom,continuation,False,2
single rsi,AUDUSD,2024-12-18,bottom,reversal,False,13
single rsi,AUDUSD,2025-01-10,bottom,reversal,False,2
single rsi,AUDUSD,2025-04-04,bottom,continuation,True,1
single rsi,AUDUSD,2025-12-26,top,reversal,False,4
single rsi,AUDUSD,2026-01-22,top,continuation,False,1
single rsi,AUDUSD,2026-02-03,top,reversal,False,2
single rsi,AUDUSD,2026-02-09,top,reversal,False,9
single rsi,AUDUSD,2026-06-23,bottom,reversal,False,15
single rsi,USDCHF,2021-02-04,top,reversal,False,1
single rsi,USDCHF,2021-03-01,top,continuation,False,3
single rsi,USDCHF,2021-03-10,top,reversal,False,5
single rsi,USDCHF,2021-05-07,bottom,reversal,False,3
single rsi,USDCHF,2022-04-19,top,continuation,False,3
single rsi,USDCHF,2022-06-13,top,reversal,False,1
single rsi,USDCHF,2022-09-26,top,reversal,False,2
single rsi,USDCHF,2022-11-11,bottom,reversal,False,4
single rsi,USDCHF,2023-04-13,bottom,reversal,False,2
single rsi,USDCHF,2023-07-12,bottom,continuation,False,1
single rsi,USDCHF,2023-09-15,top,continuation,False,4
single rsi,USDCHF,2023-11-27,bottom,continuation,False,2
single rsi,USDCHF,2023-12-19,bottom,continuation,False,3
single rsi,USDCHF,2024-02-13,top,reversal,False,2
single rsi,USDCHF,2024-03-21,top,continuation,False,3
single rsi,USDCHF,2024-04-10,top,reversal,False,7
single rsi,USDCHF,2024-06-04,bottom,reversal,False,3
single rsi,USDCHF,2024-08-02,bottom,continuation,False,1
single rsi,USDCHF,2024-08-23,bottom,continuation,False,4
single rsi,USDCHF,2024-11-13,top,continuation,False,2
single rsi,USDCHF,2024-11-22,top,reversal,False,1
single rsi,USDCHF,2025-01-02,top,reversal,False,2
single rsi,USDCHF,2025-01-13,top,reversal,False,1
single rsi,USDCHF,2025-04-03,bottom,continuation,False,1
single rsi,USDCHF,2025-04-10,bottom,continuation,False,1
single rsi,USDCHF,2025-06-30,bottom,reversal,False,11
single rsi,USDCHF,2026-01-27,bottom,reversal,False,3
single rsi,USDCHF,2026-06-24,top,reversal,False,2
single rsi,EURJPY,2021-02-25,top,reversal,False,1
single rsi,EURJPY,2021-03-11,top,reversal,False,7
single rsi,EURJPY,2021-04-29,top,reversal,False,3
single rsi,EURJPY,2021-05-18,top,continuation,False,7
single rsi,EURJPY,2021-10-15,top,continuation,False,3
single rsi,EURJPY,2022-03-04,bottom,reversal,False,3
single rsi,EURJPY,2022-03-24,top,continuation,False,2
single rsi,EURJPY,2022-04-19,top,reversal,False,4
single rsi,EURJPY,2022-06-07,top,continuation,False,1
single rsi,EURJPY,2022-09-07,top,continuation,False,3
single rsi,EURJPY,2022-10-18,top,reversal,False,3
single rsi,EURJPY,2023-04-28,top,reversal,False,4
single rsi,EURJPY,2023-06-15,top,continuation,False,1
single rsi,EURJPY,2023-11-14,top,reversal,False,3
single rsi,EURJPY,2023-12-07,bottom,reversal,False,2
single rsi,EURJPY,2024-04-26,top,continuation,True,1
single rsi,EURJPY,2024-05-28,top,reversal,False,2
single rsi,EURJPY,2024-07-01,top,continuation,False,5
single rsi,EURJPY,2024-07-24,bottom,continuation,False,1
single rsi,EURJPY,2024-09-11,bottom,reversal,False,6
single rsi,EURJPY,2024-12-02,bottom,reversal,False,2
single rsi,EURJPY,2025-06-16,top,reversal,False,3
single rsi,EURJPY,2025-06-20,top,continuation,False,1
single rsi,EURJPY,2025-06-25,top,continuation,False,6
single rsi,EURJPY,2025-07-07,top,continuation,False,2
single rsi,EURJPY,2025-07-11,top,continuation,False,10
single rsi,EURJPY,2025-10-08,top,reversal,False,2
single rsi,EURJPY,2025-11-18,top,continuation,False,2
single rsi,EURJPY,2025-12-12,top,reversal,False,1
single rsi,EURJPY,2025-12-19,top,reversal,False,2
single rsi,EURJPY,2026-04-13,top,reversal,False,4
single rsi,EURJPY,2026-08-03,bottom,reversal,False,3
single rsi,GBPJPY,2021-02-04,top,continuation,False,6
single rsi,GBPJPY,2021-05-27,top,reversal,False,3
single rsi,GBPJPY,2021-09-21,bottom,reversal,False,2
single rsi,GBPJPY,2021-10-14,top,continuation,False,1
single rsi,GBPJPY,2021-12-01,bottom,reversal,False,4
single rsi,GBPJPY,2022-01-04,top,reversal,False,8
single rsi,GBPJPY,2022-03-22,top,continuation,False,4
single rsi,GBPJPY,2022-04-11,top,continuation,False,3
single rsi,GBPJPY,2022-06-08,top,reversal,False,2
single rsi,GBPJPY,2022-09-23,bottom,continuation,False,1
single rsi,GBPJPY,2022-12-20,bottom,continuation,False,9
single rsi,GBPJPY,2023-04-28,top,reversal,False,3
single rsi,GBPJPY,2023-06-09,top,continuation,False,2
single rsi,GBPJPY,2023-12-07,bottom,reversal,False,2
single rsi,GBPJPY,2024-02-26,top,reversal,False,3
single rsi,GBPJPY,2024-03-20,top,reversal,False,1
single rsi,GBPJPY,2024-04-26,top,continuation,True,1
single rsi,GBPJPY,2024-05-22,top,reversal,False,9
single rsi,GBPJPY,2024-06-26,top,continuation,False,3
single rsi,GBPJPY,2024-07-25,bottom,continuation,False,3
single rsi,GBPJPY,2025-10-08,top,reversal,False,2
single rsi,GBPJPY,2025-12-19,top,continuation,False,16
single rsi,GBPJPY,2026-07-15,top,reversal,False,2
single rsi,GBPJPY,2026-08-03,bottom,reversal,False,3
single rsi,CADJPY,2021-02-15,top,continuation,False,4
single rsi,CADJPY,2021-02-24,top,reversal,False,2
single rsi,CADJPY,2021-03-04,top,continuation,False,2
single rsi,CADJPY,2021-03-31,top,reversal,False,4
single rsi,CADJPY,2021-05-06,top,continuation,False,4
single rsi,CADJPY,2021-05-14,top,reversal,False,3
single rsi,CADJPY,2021-05-27,top,reversal,False,11
single rsi,CADJPY,2021-07-19,bottom,reversal,False,2
single rsi,CADJPY,2021-10-08,top,continuation,False,1
single rsi,CADJPY,2021-10-26,top,reversal,False,1
single rsi,CADJPY,2021-11-01,top,reversal,False,3
single rsi,CADJPY,2022-03-16,top,continuation,False,2
single rsi,CADJPY,2022-06-06,top,continuation,False,2
single rsi,CADJPY,2022-09-07,top,reversal,False,5
single rsi,CADJPY,2022-11-28,bottom,continuation,False,1
single rsi,CADJPY,2022-12-01,bottom,continuation,False,6
single rsi,CADJPY,2022-12-20,bottom,reversal,False,5
single rsi,CADJPY,2023-06-02,top,reversal,False,1
single rsi,CADJPY,2023-06-15,top,continuation,False,1
single rsi,CADJPY,2023-06-21,top,continuation,False,1
single rsi,CADJPY,2023-12-07,bottom,reversal,False,1
single rsi,CADJPY,2024-04-23,top,continuation,False,3
single rsi,CADJPY,2024-06-21,top,continuation,False,5
single rsi,CADJPY,2024-07-09,top,reversal,False,2
single rsi,CADJPY,2024-07-24,bottom,continuation,False,1
single rsi,CADJPY,2025-03-10,bottom,reversal,False,2
single rsi,CADJPY,2025-11-20,top,reversal,False,1
single rsi,CADJPY,2026-03-11,top,reversal,False,2
single rsi,CADJPY,2026-07-31,bottom,continuation,False,1
single rsi,AUDJPY,2021-01-06,top,reversal,False,7
single rsi,AUDJPY,2021-02-15,top,continuation,False,4
single rsi,AUDJPY,2021-06-18,bottom,reversal,False,1
single rsi,AUDJPY,2021-07-08,bottom,reversal,False,1
single rsi,AUDJPY,2021-07-19,bottom,reversal,False,2
single rsi,AUDJPY,2021-08-18,bottom,continuation,False,1
single rsi,AUDJPY,2021-10-11,top,continuation,False,3
single rsi,AUDJPY,2021-10-26,top,reversal,False,5
single rsi,AUDJPY,2021-12-01,bottom,continuation,False,2
single rsi,AUDJPY,2022-03-16,top,continuation,False,1
single rsi,AUDJPY,2022-04-01,top,continuation,False,2
single rsi,AUDJPY,2022-04-11,top,continuation,False,6
single rsi,AUDJPY,2022-06-08,top,reversal,False,2
single rsi,AUDJPY,2022-09-12,top,reversal,False,1
single rsi,AUDJPY,2022-12-20,bottom,reversal,False,2
single rsi,AUDJPY,2023-03-10,bottom,reversal,False,1
single rsi,AUDJPY,2023-03-23,bottom,reversal,False,4
single rsi,AUDJPY,2023-06-13,top,continuation,False,2
single rsi,AUDJPY,2023-11-15,top,reversal,False,1
single rsi,AUDJPY,2024-04-26,top,continuation,True,1
single rsi,AUDJPY,2024-05-17,top,reversal,False,12
single rsi,AUDJPY,2024-06-24,top,continuation,False,4
single rsi,AUDJPY,2024-07-23,bottom,continuation,False,1
single rsi,AUDJPY,2024-12-06,bottom,reversal,False,1
single rsi,AUDJPY,2025-04-04,bottom,continuation,True,1
single rsi,AUDJPY,2025-07-11,top,reversal,False,4
single rsi,AUDJPY,2025-09-12,top,reversal,False,3
single rsi,AUDJPY,2025-10-06,top,continuation,False,2
single rsi,AUDJPY,2025-12-09,top,reversal,False,2
single rsi,AUDJPY,2026-01-12,top,reversal,False,5
single rsi,AUDJPY,2026-01-21,top,continuation,False,1
single rsi,AUDJPY,2026-02-03,top,continuation,True,3
single rsi,AUDJPY,2026-03-11,top,reversal,False,2
single rsi,AUDJPY,2026-08-03,bottom,reversal,False,1
single rsi,NZDJPY,2021-01-06,top,reversal,False,5
single rsi,NZDJPY,2021-02-23,top,continuation,False,1
single rsi,NZDJPY,2021-06-18,bottom,reversal,False,1
single rsi,NZDJPY,2021-10-14,top,continuation,False,1
single rsi,NZDJPY,2021-10-26,top,reversal,False,1
single rsi,NZDJPY,2021-11-26,bottom,continuation,False,5
single rsi,NZDJPY,2022-01-28,bottom,reversal,False,1
single rsi,NZDJPY,2022-03-10,top,continuation,False,4
single rsi,NZDJPY,2022-04-11,top,continuation,False,2
single rsi,NZDJPY,2022-04-19,top,reversal,False,3
single rsi,NZDJPY,2022-05-12,bottom,reversal,False,1
single rsi,NZDJPY,2022-09-23,bottom,continuation,False,3
single rsi,NZDJPY,2022-09-30,bottom,reversal,False,1
single rsi,NZDJPY,2022-12-22,bottom,reversal,False,3
single rsi,NZDJPY,2023-06-16,top,reversal,False,2
single rsi,NZDJPY,2023-09-29,top,reversal,False,2
single rsi,NZDJPY,2023-11-15,top,reversal,False,1
single rsi,NZDJPY,2024-02-20,top,continuation,False,2
