study,pair,date,side,outcome,tie,k
single stretch,NZDUSD,2014-03-27,top,reversal,False,4
single stretch,NZDUSD,2014-04-09,top,reversal,False,2
single stretch,NZDUSD,2014-08-20,bottom,continuation,False,4
single stretch,NZDUSD,2014-09-02,bottom,continuation,False,5
single stretch,NZDUSD,2014-10-10,bottom,reversal,False,3
single stretch,NZDUSD,2015-01-26,bottom,continuation,False,2
single stretch,NZDUSD,2015-05-29,bottom,reversal,False,8
single stretch,NZDUSD,2015-06-12,bottom,continuation,False,6
single stretch,NZDUSD,2015-08-05,bottom,reversal,False,2
single stretch,NZDUSD,2015-09-04,bottom,reversal,False,3
single stretch,NZDUSD,2015-10-15,top,reversal,False,3
single stretch,NZDUSD,2016-06-09,top,reversal,False,3
single stretch,NZDUSD,2016-06-22,top,continuation,False,1
single stretch,NZDUSD,2016-07-08,top,reversal,False,4
single stretch,NZDUSD,2017-03-08,bottom,reversal,False,5
single stretch,NZDUSD,2017-06-08,top,continuation,False,4
single stretch,NZDUSD,2017-06-23,top,continuation,False,5
single stretch,NZDUSD,2017-07-21,top,continuation,False,3
single stretch,NZDUSD,2017-10-20,bottom,continuation,False,2
single stretch,NZDUSD,2017-11-16,bottom,continuation,False,1
single stretch,NZDUSD,2018-01-05,top,continuation,False,3
single stretch,NZDUSD,2018-01-31,top,reversal,False,2
single stretch,NZDUSD,2018-04-25,bottom,continuation,False,4
single stretch,NZDUSD,2018-05-04,bottom,continuation,False,2
single stretch,NZDUSD,2018-06-27,bottom,continuation,False,3
single stretch,NZDUSD,2018-08-09,bottom,continuation,False,2
single stretch,NZDUSD,2018-09-04,bottom,reversal,False,2
single stretch,NZDUSD,2018-09-07,bottom,reversal,False,5
single stretch,NZDUSD,2018-10-04,bottom,continuation,False,2
single stretch,NZDUSD,2018-10-10,bottom,reversal,False,1
single stretch,NZDUSD,2018-11-15,top,reversal,False,6
single stretch,NZDUSD,2018-12-03,top,reversal,False,3
single stretch,NZDUSD,2019-04-24,bottom,reversal,False,2
single stretch,NZDUSD,2019-05-16,bottom,continuation,False,5
single stretch,NZDUSD,2019-05-29,bottom,reversal,False,3
single stretch,NZDUSD,2019-08-19,bottom,continuation,False,5
single stretch,NZDUSD,2019-08-27,bottom,continuation,False,2
single stretch,NZDUSD,2019-09-19,bottom,continuation,False,2
single stretch,NZDUSD,2019-09-25,bottom,reversal,False,1
single stretch,NZDUSD,2019-10-01,bottom,reversal,False,2
single stretch,NZDUSD,2019-12-06,top,continuation,False,5
single stretch,NZDUSD,2019-12-19,top,continuation,False,5
single stretch,NZDUSD,2020-02-07,bottom,reversal,False,3
single stretch,NZDUSD,2020-02-20,bottom,continuation,False,6
single stretch,NZDUSD,2020-03-12,bottom,continuation,False,2
single stretch,NZDUSD,2020-06-03,top,continuation,False,2
single stretch,NZDUSD,2020-07-08,top,reversal,False,4
single stretch,NZDUSD,2020-07-21,top,continuation,False,8
single stretch,NZDUSD,2020-09-01,top,reversal,False,3
single stretch,NZDUSD,2020-11-11,top,reversal,False,2
single stretch,NZDUSD,2020-11-16,top,continuation,False,6
single stretch,NZDUSD,2020-12-10,top,continuation,False,5
single stretch,NZDUSD,2020-12-29,top,continuation,False,1
single stretch,AUDUSD,2009-04-13,top,reversal,False,2
single stretch,AUDUSD,2009-05-06,top,continuation,False,1
single stretch,AUDUSD,2009-05-18,top,continuation,False,2
single stretch,AUDUSD,2009-05-28,top,continuation,False,1
single stretch,AUDUSD,2009-06-11,top,reversal,False,2
single stretch,AUDUSD,2009-07-31,top,reversal,False,8
single stretch,AUDUSD,2009-09-16,top,reversal,False,3
single stretch,AUDUSD,2009-09-22,top,reversal,False,2
single stretch,AUDUSD,2009-09-30,top,reversal,False,1
single stretch,AUDUSD,2009-10-06,top,continuation,False,2
single stretch,AUDUSD,2010-05-18,bottom,continuation,False,1
single stretch,AUDUSD,2010-06-04,bottom,reversal,False,4
single stretch,AUDUSD,2010-09-13,top,continuation,False,4
single stretch,AUDUSD,2010-11-03,top,reversal,False,7
single stretch,AUDUSD,2010-12-31,top,reversal,False,2
single stretch,AUDUSD,2011-04-07,top,continuation,False,1
single stretch,AUDUSD,2011-04-14,top,continuation,False,4
single stretch,AUDUSD,2011-08-08,bottom,continuation,True,1
single stretch,AUDUSD,2011-09-22,bottom,reversal,False,3
single stretch,AUDUSD,2011-09-28,bottom,continuation,False,3
single stretch,AUDUSD,2012-01-27,top,reversal,False,1
single stretch,AUDUSD,2012-02-01,top,continuation,False,4
single stretch,AUDUSD,2012-05-09,bottom,reversal,False,1
single stretch,AUDUSD,2012-05-11,bottom,continuation,False,2
single stretch,AUDUSD,2012-05-30,bottom,continuation,False,2
single stretch,AUDUSD,2013-05-10,bottom,continuation,False,2
single stretch,AUDUSD,2013-06-04,bottom,continuation,False,1
single stretch,AUDUSD,2013-06-07,bottom,continuation,False,2
single stretch,AUDUSD,2013-06-19,bottom,continuation,False,7
single stretch,AUDUSD,2013-07-12,bottom,reversal,False,2
single stretch,AUDUSD,2013-08-01,bottom,reversal,False,5
single stretch,AUDUSD,2013-10-17,top,continuation,False,3
single stretch,AUDUSD,2013-11-27,bottom,continuation,False,11
single stretch,AUDUSD,2013-12-16,bottom,continuation,False,2
single stretch,AUDUSD,2013-12-26,bottom,reversal,False,6
single stretch,AUDUSD,2014-01-24,bottom,reversal,False,2
single stretch,AUDUSD,2014-04-08,top,continuation,False,2
single stretch,AUDUSD,2014-09-12,bottom,reversal,False,2
single stretch,AUDUSD,2014-09-17,bottom,continuation,False,3
single stretch,AUDUSD,2014-10-10,bottom,reversal,False,1
single stretch,AUDUSD,2014-11-06,bottom,reversal,False,2
single stretch,AUDUSD,2014-12-03,bottom,continuation,False,3
single stretch,AUDUSD,2015-01-23,bottom,reversal,False,3
single stretch,AUDUSD,2015-02-11,bottom,reversal,False,4
single stretch,AUDUSD,2015-03-10,bottom,reversal,False,2
single stretch,AUDUSD,2015-07-24,bottom,reversal,False,7
single stretch,AUDUSD,2015-09-01,bottom,continuation,False,3
single stretch,AUDUSD,2016-03-07,top,continuation,False,4
single stretch,AUDUSD,2016-03-17,top,reversal,False,4
single stretch,AUDUSD,2016-03-30,top,reversal,False,4
single stretch,AUDUSD,2016-04-19,top,reversal,False,3
single stretch,AUDUSD,2016-12-22,bottom,reversal,False,10
single stretch,AUDUSD,2017-05-09,bottom,reversal,False,3
single stretch,AUDUSD,2017-07-14,top,continuation,False,2
single stretch,AUDUSD,2017-10-26,bottom,reversal,False,5
single stretch,AUDUSD,2017-11-15,bottom,continuation,False,4
single stretch,AUDUSD,2017-12-07,bottom,reversal,False,3
single stretch,AUDUSD,2018-01-02,top,continuation,False,3
single stretch,AUDUSD,2018-01-11,top,continuation,False,2
single stretch,AUDUSD,2018-04-25,bottom,continuation,False,4
single stretch,AUDUSD,2018-05-08,bottom,reversal,False,2
single stretch,AUDUSD,2018-06-19,bottom,continuation,False,9
single stretch,AUDUSD,2018-09-07,bottom,reversal,False,3
single stretch,AUDUSD,2018-10-04,bottom,reversal,False,6
single stretch,AUDUSD,2019-01-02,bottom,continuation,False,1
single stretch,AUDUSD,2019-05-16,bottom,reversal,False,7
single stretch,AUDUSD,2019-08-01,bottom,continuation,False,2
single stretch,AUDUSD,2019-08-12,bottom,reversal,False,1
single stretch,AUDUSD,2019-12-27,top,continuation,False,2
single stretch,AUDUSD,2020-01-30,bottom,reversal,False,4
single stretch,AUDUSD,2020-02-07,bottom,reversal,False,2
single stretch,AUDUSD,2020-02-20,bottom,continuation,False,4
single stretch,AUDUSD,2020-03-12,bottom,continuation,False,1
single stretch,AUDUSD,2020-06-01,top,continuation,False,1
single stretch,AUDUSD,2020-07-21,top,continuation,False,8
single stretch,AUDUSD,2020-08-04,top,continuation,False,1
single stretch,AUDUSD,2020-08-18,top,reversal,False,2
single stretch,AUDUSD,2020-08-28,top,reversal,False,4
single stretch,AUDUSD,2020-12-03,top,reversal,False,2
single stretch,AUDUSD,2020-12-10,top,continuation,False,5
single stretch,AUDUSD,2020-12-24,top,continuation,False,4
single stretch,USDCHF,2009-05-22,bottom,continuation,False,5
single stretch,USDCHF,2009-09-14,bottom,continuation,False,6
single stretch,USDCHF,2009-10-14,bottom,continuation,False,5
single stretch,USDCHF,2010-02-04,top,continuation,False,1
single stretch,USDCHF,2010-02-12,top,reversal,False,3
single stretch,USDCHF,2010-02-18,top,reversal,False,1
single stretch,USDCHF,2010-05-04,top,continuation,False,1
single stretch,USDCHF,2010-05-13,top,continuation,False,1
single stretch,USDCHF,2010-07-01,bottom,continuation,False,5
single stretch,USDCHF,2010-07-29,bottom,reversal,False,4
single stretch,USDCHF,2010-08-31,bottom,reversal,False,8
single stretch,USDCHF,2010-09-13,bottom,continuation,False,1
single stretch,USDCHF,2010-09-21,bottom,continuation,False,1
single stretch,USDCHF,2010-12-30,bottom,reversal,False,3
single stretch,USDCHF,2011-02-24,bottom,reversal,False,8
single stretch,USDCHF,2011-03-16,bottom,reversal,False,7
single stretch,USDCHF,2011-04-12,bottom,continuation,False,7
single stretch,USDCHF,2011-05-27,bottom,continuation,False,5
single stretch,USDCHF,2011-06-23,bottom,continuation,False,3
single stretch,USDCHF,2011-07-13,bottom,reversal,False,4
single stretch,USDCHF,2011-07-25,bottom,continuation,False,4
single stretch,USDCHF,2011-09-08,top,continuation,False,9
single stretch,USDCHF,2011-11-25,top,reversal,False,1
single stretch,USDCHF,2011-12-12,top,continuation,False,2
single stretch,USDCHF,2012-01-05,top,reversal,False,5
single stretch,USDCHF,2012-05-15,top,continuation,False,6
single stretch,USDCHF,2012-07-10,top,continuation,False,9
single stretch,USDCHF,2012-09-13,bottom,continuation,False,1
single stretch,USDCHF,2012-12-18,bottom,reversal,False,11
single stretch,USDCHF,2013-03-06,top,reversal,False,1
single stretch,USDCHF,2013-03-08,top,reversal,False,2
single stretch,USDCHF,2013-05-17,top,continuation,False,3
single stretch,USDCHF,2013-09-30,bottom,continuation,False,3
single stretch,USDCHF,2013-10-23,bottom,reversal,False,4
single stretch,USDCHF,2013-12-10,bottom,reversal,False,6
single stretch,USDCHF,2014-03-12,bottom,reversal,False,5
single stretch,USDCHF,2014-07-29,top,continuation,False,5
single stretch,USDCHF,2014-08-26,top,reversal,False,2
single stretch,USDCHF,2014-08-29,top,continuation,False,4
single stretch,USDCHF,2014-09-19,top,continuation,False,4
single stretch,USDCHF,2014-10-10,top,reversal,False,1
single stretch,USDCHF,2014-11-06,top,reversal,False,2
single stretch,USDCHF,2014-12-31,top,continuation,False,3
single stretch,USDCHF,2015-01-15,bottom,reversal,False,7
single stretch,USDCHF,2015-03-06,top,continuation,False,2
single stretch,USDCHF,2015-08-11,top,reversal,False,1
single stretch,USDCHF,2015-11-06,top,continuation,False,7
single stretch,USDCHF,2016-04-05,bottom,reversal,False,6
single stretch,USDCHF,2016-11-23,top,reversal,False,3
single stretch,USDCHF,2016-12-15,top,reversal,False,10
single stretch,USDCHF,2017-05-19,bottom,reversal,False,7
single stretch,USDCHF,2017-05-31,bottom,reversal,False,11
single stretch,USDCHF,2017-06-27,bottom,reversal,False,6
single stretch,USDCHF,2017-07-21,bottom,reversal,False,2
single stretch,USDCHF,2017-10-26,top,reversal,False,13
single stretch,USDCHF,2018-01-16,bottom,reversal,False,2
single stretch,USDCHF,2018-01-24,bottom,continuation,False,1
single stretch,USDCHF,2018-02-14,bottom,continuation,False,2
single stretch,USDCHF,2018-04-20,top,continuation,False,2
single stretch,USDCHF,2018-08-29,bottom,reversal,False,4
single stretch,USDCHF,2018-09-06,bottom,reversal,False,2
single stretch,USDCHF,2018-09-13,bottom,continuation,False,3
single stretch,USDCHF,2018-09-20,bottom,reversal,False,2
single stretch,USDCHF,2018-10-30,top,reversal,False,3
single stretch,USDCHF,2019-04-18,top,continuation,False,3
single stretch,USDCHF,2019-06-21,bottom,continuation,False,2
single stretch,USDCHF,2019-06-27,bottom,reversal,False,2
single stretch,USDCHF,2019-12-30,bottom,reversal,False,4
single stretch,USDCHF,2020-01-06,bottom,reversal,False,1
single stretch,USDCHF,2020-01-15,bottom,reversal,False,2
single stretch,USDCHF,2020-03-03,bottom,continuation,False,2
single stretch,USDCHF,2020-07-22,bottom,continuation,False,2
single stretch,USDCHF,2020-08-13,bottom,continuation,False,3
single stretch,USDCHF,2020-12-03,bottom,continuation,False,9
single stretch,USDCHF,2020-12-30,bottom,reversal,False,2
single stretch,EURJPY,2009-03-23,top,reversal,False,4
single stretch,EURJPY,2009-04-03,top,reversal,False,2
single stretch,EURJPY,2010-01-28,bottom,continuation,False,5
single stretch,EURJPY,2010-02-15,bottom,reversal,False,1
single stretch,EURJPY,2010-02-25,bottom,reversal,False,6
single stretch,EURJPY,2010-05-06,bottom,reversal,False,1
single stretch,EURJPY,2010-05-18,bottom,continuation,False,5
single stretch,EURJPY,2010-05-26,bottom,reversal,False,1
single stretch,EURJPY,2010-06-07,bottom,reversal,False,5
single stretch,EURJPY,2010-06-29,bottom,reversal,False,3
single stretch,EURJPY,2010-08-24,bottom,reversal,False,1
single stretch,EURJPY,2011-04-01,top,continuation,False,3
single stretch,EURJPY,2011-07-12,bottom,reversal,False,1
single stretch,EURJPY,2011-09-09,bottom,continuation,False,1
single stretch,EURJPY,2011-09-19,bottom,continuation,False,3
single stretch,EURJPY,2011-10-03,bottom,reversal,False,1
single stretch,EURJPY,2011-12-28,bottom,continuation,False,2
single stretch,EURJPY,2012-02-22,top,continuation,False,2
single stretch,EURJPY,2012-03-08,top,continuation,False,6
single stretch,EURJPY,2012-03-26,top,reversal,False,3
single stretch,EURJPY,2012-05-15,bottom,continuation,False,2
single stretch,EURJPY,2012-07-20,bottom,continuation,False,2
single stretch,EURJPY,2012-09-14,top,reversal,False,4
single stretch,EURJPY,2012-10-22,top,reversal,False,1
single stretch,EURJPY,2012-11-21,top,continuation,False,3
single stretch,EURJPY,2012-11-29,top,continuation,False,1
single stretch,EURJPY,2012-12-11,top,continuation,False,1
single stretch,EURJPY,2013-02-15,top,reversal,False,4
single stretch,EURJPY,2013-04-08,top,reversal,False,5
single stretch,EURJPY,2013-05-10,top,reversal,False,9
single stretch,EURJPY,2013-11-22,top,continuation,False,3
single stretch,EURJPY,2014-07-22,bottom,reversal,False,6
single stretch,EURJPY,2014-11-03,top,continuation,False,3
single stretch,EURJPY,2015-01-13,bottom,continuation,False,1
single stretch,EURJPY,2015-02-04,bottom,reversal,False,1
single stretch,EURJPY,2015-03-06,bottom,continuation,False,2
single stretch,EURJPY,2015-04-13,bottom,reversal,False,3
single stretch,EURJPY,2015-06-02,top,continuation,False,1
single stretch,EURJPY,2016-01-05,bottom,continuation,False,2
single stretch,EURJPY,2016-01-11,bottom,continuation,False,7
single stretch,EURJPY,2016-02-22,bottom,continuation,False,1
single stretch,EURJPY,2016-02-29,bottom,reversal,False,1
single stretch,EURJPY,2016-03-02,bottom,reversal,False,2
single stretch,EURJPY,2016-06-14,bottom,continuation,False,2
single stretch,EURJPY,2016-06-24,bottom,continuation,False,8
single stretch,EURJPY,2016-11-23,top,continuation,False,1
single stretch,EURJPY,2016-11-29,top,continuation,False,1
single stretch,EURJPY,2016-12-09,top,continuation,False,3
single stretch,EURJPY,2017-04-11,bottom,continuation,False,3
single stretch,EURJPY,2017-05-04,top,continuation,False,7
single stretch,EURJPY,2017-05-25,top,reversal,False,1
single stretch,EURJPY,2017-06-27,top,continuation,False,2
single stretch,EURJPY,2017-07-20,top,reversal,False,2
single stretch,EURJPY,2017-07-25,top,continuation,False,6
single stretch,EURJPY,2017-09-18,top,reversal,False,5
single stretch,EURJPY,2018-01-04,top,reversal,False,2
single stretch,EURJPY,2018-05-24,bottom,continuation,False,2
single stretch,EURJPY,2018-08-14,bottom,continuation,False,1
single stretch,EURJPY,2018-12-25,bottom,reversal,False,1
single stretch,EURJPY,2019-01-02,bottom,continuation,False,1
single stretch,EURJPY,2019-05-31,bottom,reversal,False,2
single stretch,EURJPY,2019-08-01,bottom,continuation,False,2
single stretch,EURJPY,2019-08-08,bottom,continuation,False,2
single stretch,EURJPY,2019-08-14,bottom,reversal,False,1
single stretch,EURJPY,2019-08-23,bottom,continuation,False,1
single stretch,EURJPY,2019-08-30,bottom,continuation,False,2
single stretch,EURJPY,2020-02-18,bottom,reversal,False,1
single stretch,EURJPY,2020-06-02,top,continuation,False,1
single stretch,EURJPY,2020-07-22,top,reversal,False,2
single stretch,EURJPY,2020-07-27,top,continuation,False,4
single stretch,EURJPY,2020-08-12,top,reversal,False,7
single stretch,EURJPY,2020-12-02,top,timeout,False,20
single stretch,GBPJPY,2009-06-01,top,reversal,False,3
single stretch,GBPJPY,2009-06-09,top,continuation,False,2
single stretch,GBPJPY,2009-09-25,bottom,continuation,False,1
single stretch,GBPJPY,2010-02-25,bottom,continuation,False,2
single stretch,GBPJPY,2010-05-20,bottom,reversal,False,5
single stretch,GBPJPY,2010-12-30,bottom,reversal,False,3
single stretch,GBPJPY,2011-03-16,bottom,reversal,False,1
single stretch,GBPJPY,2011-04-05,top,reversal,False,5
single stretch,GBPJPY,2011-07-12,bottom,reversal,False,1
single stretch,GBPJPY,2011-09-13,bottom,continuation,False,4
single stretch,GBPJPY,2011-10-03,bottom,reversal,False,4
single stretch,GBPJPY,2012-01-11,bottom,reversal,False,6
single stretch,GBPJPY,2012-02-17,top,continuation,False,5
single stretch,GBPJPY,2012-03-08,top,continuation,False,4
single stretch,GBPJPY,2012-03-26,top,reversal,False,3
single stretch,GBPJPY,2012-03-30,top,reversal,False,2
single stretch,GBPJPY,2012-05-30,bottom,continuation,False,1
single stretch,GBPJPY,2012-09-17,top,reversal,False,3
single stretch,GBPJPY,2012-10-25,top,reversal,False,1
single stretch,GBPJPY,2012-11-21,top,reversal,False,5
single stretch,GBPJPY,2012-11-30,top,continuation,False,8
single stretch,GBPJPY,2013-01-17,top,reversal,False,2
single stretch,GBPJPY,2013-01-31,top,continuation,False,3
single stretch,GBPJPY,2013-04-05,top,continuation,False,1
single stretch,GBPJPY,2013-04-25,top,reversal,False,3
single stretch,GBPJPY,2013-05-03,top,continuation,False,5
single stretch,GBPJPY,2013-09-10,top,continuation,False,7
single stretch,GBPJPY,2013-11-15,top,continuation,False,4
single stretch,GBPJPY,2013-12-18,top,continuation,False,7
single stretch,GBPJPY,2014-01-08,top,reversal,False,3
single stretch,GBPJPY,2014-07-03,top,reversal,False,2
single stretch,GBPJPY,2014-09-18,top,continuation,False,1
single stretch,GBPJPY,2014-09-22,top,reversal,False,1
single stretch,GBPJPY,2014-10-31,top,continuation,False,1
single stretch,GBPJPY,2014-11-19,top,continuation,False,9
single stretch,GBPJPY,2015-01-15,bottom,reversal,False,2
single stretch,GBPJPY,2015-05-11,top,continuation,False,8
single stretch,GBPJPY,2015-05-26,top,continuation,False,7
single stretch,GBPJPY,2015-06-11,top,continuation,False,4
single stretch,GBPJPY,2015-09-01,bottom,continuation,False,4
single stretch,GBPJPY,2015-12-22,bottom,continuation,False,7
single stretch,GBPJPY,2016-01-27,bottom,reversal,False,2
single stretch,GBPJPY,2016-02-10,bottom,continuation,False,1
single stretch,GBPJPY,2016-02-16,bottom,continuation,False,4
single stretch,GBPJPY,2016-04-05,bottom,continuation,False,2
single stretch,GBPJPY,2016-04-15,bottom,reversal,False,2
single stretch,GBPJPY,2016-06-14,bottom,continuation,False,2
single stretch,GBPJPY,2016-06-24,bottom,continuation,False,1
single stretch,GBPJPY,2016-08-04,bottom,continuation,False,8
single stretch,GBPJPY,2016-09-21,bottom,reversal,False,6
single stretch,GBPJPY,2016-10-11,bottom,reversal,False,1
single stretch,GBPJPY,2016-10-17,bottom,reversal,False,11
single stretch,GBPJPY,2016-11-21,top,continuation,False,3
single stretch,GBPJPY,2016-11-29,top,continuation,False,1
single stretch,GBPJPY,2017-04-28,top,continuation,False,5
single stretch,GBPJPY,2017-08-23,bottom,reversal,False,2
single stretch,GBPJPY,2017-09-15,top,continuation,False,4
single stretch,GBPJPY,2017-09-26,top,reversal,False,4
single stretch,GBPJPY,2018-05-29,bottom,reversal,False,3
single stretch,GBPJPY,2018-08-08,bottom,continuation,False,2
single stretch,GBPJPY,2018-09-20,top,reversal,False,1
single stretch,GBPJPY,2018-12-25,bottom,continuation,False,6
single stretch,GBPJPY,2019-02-27,top,reversal,False,6
single stretch,GBPJPY,2019-05-15,bottom,continuation,False,2
single stretch,GBPJPY,2019-05-22,bottom,continuation,False,2
single stretch,GBPJPY,2019-07-02,bottom,continuation,False,10
single stretch,GBPJPY,2019-07-29,bottom,continuation,False,1
single stretch,GBPJPY,2019-10-15,top,continuation,False,2
single stretch,GBPJPY,2019-10-23,top,timeout,False,20
single stretch,GBPJPY,2019-11-27,top,continuation,False,5
single stretch,GBPJPY,2020-03-03,bottom,reversal,False,2
single stretch,GBPJPY,2020-03-09,bottom,reversal,False,1
single stretch,GBPJPY,2020-03-11,bottom,continuation,False,1
single stretch,GBPJPY,2020-06-05,top,reversal,False,2
single stretch,GBPJPY,2020-08-12,top,continuation,False,11
single stretch,GBPJPY,2020-08-31,top,reversal,False,4
single stretch,CADJPY,2009-05-08,top,reversal,False,1
single stretch,CADJPY,2009-05-28,top,continuation,False,2
single stretch,CADJPY,2010-01-07,top,reversal,False,2
single stretch,CADJPY,2010-03-31,top,continuation,False,2
single stretch,CADJPY,2010-04-12,top,reversal,False,4
single stretch,CADJPY,2010-08-24,bottom,reversal,False,3
single stretch,CADJPY,2011-03-16,bottom,reversal,False,1
single stretch,CADJPY,2011-04-05,top,continuation,False,3
single stretch,CADJPY,2011-08-10,bottom,reversal,False,11
single stretch,CADJPY,2011-09-22,bottom,reversal,False,3
single stretch,CADJPY,2011-09-28,bottom,continuation,False,3
single stretch,CADJPY,2012-02-16,top,continuation,False,2
single stretch,CADJPY,2012-03-08,top,continuation,False,1
single stretch,CADJPY,2012-05-18,bottom,reversal,False,2
single stretch,CADJPY,2012-05-30,bottom,continuation,False,1
single stretch,CADJPY,2012-11-23,top,reversal,False,3
single stretch,CADJPY,2012-12-11,top,continuation,False,1
single stretch,CADJPY,2013-01-25,top,continuation,False,4
single stretch,CADJPY,2013-04-08,top,reversal,False,5
single stretch,CADJPY,2013-05-09,top,reversal,False,10
single stretch,CADJPY,2013-12-31,top,reversal,False,2
single stretch,CADJPY,2014-01-23,bottom,continuation,False,1
single stretch,CADJPY,2014-02-05,bottom,reversal,False,2
single stretch,CADJPY,2014-07-03,top,reversal,False,2
single stretch,CADJPY,2014-09-04,top,continuation,False,4
single stretch,CADJPY,2014-09-16,top,continuation,False,1
single stretch,CADJPY,2014-09-24,top,reversal,False,2
single stretch,CADJPY,2014-10-31,top,continuation,False,1
single stretch,CADJPY,2014-11-05,top,continuation,False,4
single stretch,CADJPY,2015-01-15,bottom,reversal,False,2
single stretch,CADJPY,2015-01-21,bottom,continuation,False,3
single stretch,CADJPY,2015-02-04,bottom,reversal,False,1
single stretch,CADJPY,2015-07-08,bottom,reversal,False,1
single stretch,CADJPY,2015-07-27,bottom,reversal,False,1
single stretch,CADJPY,2015-08-03,bottom,reversal,False,3
single stretch,CADJPY,2015-08-21,bottom,continuation,False,1
single stretch,CADJPY,2015-09-01,bottom,reversal,False,6
single stretch,CADJPY,2015-12-11,bottom,reversal,False,2
single stretch,CADJPY,2015-12-17,bottom,continuation,False,1
single stretch,CADJPY,2016-06-27,bottom,reversal,False,3
single stretch,CADJPY,2016-07-07,bottom,reversal,False,3
single stretch,CADJPY,2016-11-21,top,continuation,False,2
single stretch,CADJPY,2016-12-30,top,continuation,False,2
single stretch,CADJPY,2017-01-06,top,reversal,False,2
single stretch,CADJPY,2017-03-27,bottom,reversal,False,3
single stretch,CADJPY,2017-04-14,bottom,continuation,False,3
single stretch,CADJPY,2017-06-28,top,continuation,False,3
single stretch,CADJPY,2017-07-28,top,reversal,False,2
single stretch,CADJPY,2017-09-12,top,continuation,False,3
single stretch,CADJPY,2017-09-20,top,reversal,False,3
single stretch,CADJPY,2018-01-05,top,reversal,False,2
single stretch,CADJPY,2018-02-15,bottom,continuation,False,5
single stretch,CADJPY,2018-03-12,bottom,continuation,False,2
single stretch,CADJPY,2018-03-22,bottom,reversal,False,3
single stretch,CADJPY,2018-09-28,top,continuation,False,1
single stretch,CADJPY,2018-12-20,bottom,continuation,False,2
single stretch,CADJPY,2019-05-31,bottom,reversal,False,2
single stretch,CADJPY,2019-08-05,bottom,reversal,False,1
single stretch,CADJPY,2019-08-12,bottom,reversal,False,1
single stretch,CADJPY,2019-10-28,top,reversal,False,2
single stretch,CADJPY,2020-03-03,bottom,continuation,False,2
single stretch,CADJPY,2020-03-16,bottom,continuation,False,2
single stretch,CADJPY,2020-06-02,top,continuation,False,3
single stretch,AUDJPY,2009-03-23,top,reversal,False,5
single stretch,AUDJPY,2009-04-02,top,continuation,False,7
single stretch,AUDJPY,2009-05-07,top,reversal,False,3
single stretch,AUDJPY,2009-06-01,top,reversal,False,2
single stretch,AUDJPY,2009-06-11,top,reversal,False,2
single stretch,AUDJPY,2009-08-07,top,reversal,False,2
single stretch,AUDJPY,2009-10-15,top,continuation,False,4
single stretch,AUDJPY,2010-01-07,top,reversal,False,3
single stretch,AUDJPY,2010-04-01,top,reversal,False,11
single stretch,AUDJPY,2010-05-20,bottom,reversal,False,1
single stretch,AUDJPY,2011-03-16,bottom,reversal,False,1
single stretch,AUDJPY,2011-04-01,top,continuation,False,3
single stretch,AUDJPY,2011-08-08,bottom,continuation,False,1
single stretch,AUDJPY,2011-08-10,bottom,reversal,False,3
single stretch,AUDJPY,2011-09-21,bottom,continuation,False,1
single stretch,AUDJPY,2011-09-28,bottom,continuation,False,3
single stretch,AUDJPY,2012-01-25,top,reversal,False,2
single stretch,AUDJPY,2012-02-09,top,reversal,False,1
single stretch,AUDJPY,2012-02-14,top,continuation,False,2
single stretch,AUDJPY,2012-03-15,top,reversal,False,5
single stretch,AUDJPY,2012-05-09,bottom,reversal,False,1
single stretch,AUDJPY,2012-05-14,bottom,continuation,False,3
single stretch,AUDJPY,2012-11-21,top,continuation,False,3
single stretch,AUDJPY,2012-11-30,top,continuation,False,7
single stretch,AUDJPY,2013-02-15,top,reversal,False,4
single stretch,AUDJPY,2013-03-08,top,continuation,False,4
single stretch,AUDJPY,2013-03-20,top,reversal,False,2
single stretch,AUDJPY,2013-04-05,top,continuation,False,1
single stretch,AUDJPY,2013-06-06,bottom,continuation,False,1
single stretch,AUDJPY,2013-06-11,bottom,reversal,False,1
single stretch,AUDJPY,2013-06-14,bottom,reversal,False,11
single stretch,AUDJPY,2013-07-30,bottom,continuation,False,2
single stretch,AUDJPY,2013-08-02,bottom,continuation,False,3
single stretch,AUDJPY,2014-01-24,bottom,reversal,False,1
single stretch,AUDJPY,2014-04-01,top,reversal,False,10
single stretch,AUDJPY,2014-09-03,top,continuation,False,1
single stretch,AUDJPY,2014-11-11,top,continuation,False,3
single stretch,AUDJPY,2015-01-23,bottom,reversal,False,3
single stretch,AUDJPY,2015-01-29,bottom,continuation,False,2
single stretch,AUDJPY,2015-02-04,bottom,reversal,False,2
single stretch,AUDJPY,2015-07-08,bottom,reversal,False,1
single stretch,AUDJPY,2015-08-24,bottom,reversal,False,1
single stretch,AUDJPY,2015-09-01,bottom,continuation,False,3
single stretch,AUDJPY,2016-01-06,bottom,continuation,False,1
single stretch,AUDJPY,2016-01-15,bottom,reversal,False,2
single stretch,AUDJPY,2016-11-24,top,continuation,False,7
single stretch,AUDJPY,2017-04-11,bottom,reversal,False,9
single stretch,AUDJPY,2017-06-30,top,continuation,False,7
single stretch,AUDJPY,2017-07-13,top,continuation,False,3
single stretch,AUDJPY,2017-07-25,top,reversal,False,4
single stretch,AUDJPY,2017-09-20,top,reversal,False,1
single stretch,AUDJPY,2017-11-17,bottom,reversal,False,10
